"ID","text","label",,"Comments",,"B",,"Set","Claim Count",,,,,"regex match",,,,,,,,,,,,,,
2932,"Says Obama called Sarah Palin a pig.",,,,,,,,,,,,,,,,,,,,,,,,,,,
2933,"Palin ""inherited a city with zero debt, but left it with indebtedness of over $22-million.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2934,"Palin ""fired Wasilla's Police Chief because he 'intimidated' her.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2935,"""While Sarah was Mayor of Wasilla she tried to fire our highly respected City Librarian because the Librarian refused to consider removing from the library some books that Sarah wanted removed.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2936,"John McCain ""took on the drug industry.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,"Palin ""stopped the Bridge to Nowhere.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2938,"John McCain's tax plan will give no reduction ""for 100-million American families.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2939,"""The average American family"" saw income rise $7,500 under Bill Clinton and decline $2,000 under George Bush.",,,,,,,,,,,,,,,,,,,,,,,,,,,
2940,"McCain supports tax breaks for companies that ship jobs overseas.",,,,,,,,,,,,,,,,,,,,,,,,,,,
2941,"""My grandfather came home from ... (World War II) exhausted from the burdens he had borne, and died the next day.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2942,"""Senator Obama thinks we can achieve energy independence without more drilling and without more nuclear power.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,"Senate Majority Leader Harry Reid ""said, quote, 'I can't stand John McCain.' """,,,,,,,,,,,,,,,,,,,,,,,,,,,
2944,"""For four days in Denver, the Democrats were afraid to use the words 'Islamic terrorism.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2945,"Sarah Palin ""got more votes running for mayor of Wasilla, Alaska, than Joe Biden got running for president of the United States.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,"""That luxury jet was over the top. I put it on eBay.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2947,"""I will keep taxes low and cut them where I can. My opponent will raise them.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2948,"Palin had ""executive experience"" in the PTA.",,,,,,,,,,,,,,,,,,,,,,,,,,,
2949,"Obama is the Senate's ""most liberal.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,"Barack Obama supports plans to raise ""income taxes ... payroll taxes.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2951,"""I told the Congress 'thanks, but no thanks,' on that Bridge to Nowhere.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,"""(Palin) supported right-wing extremist Pat Buchanan for president in 2000.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2953,"""Governor Palin is the most popular governor in the country.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,"""Gov. Palin ... is somebody who actually doesn't believe that climate change is man-made.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2955,"""He was offered medical care for his injuries if he would give up military information in return. John McCain said, 'No.' """,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956,"Obama voted ""to cut off funding for our American troops on the battlefield.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2957,"In the U.S. Senate, Barack Obama ""has not reached across party lines to get anything significant done.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,"Sarah Palin ""already has more executive experience"" than Barack Obama and Joe Biden ""combined.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2959,"Sarah Palin ""has more experience than Barack Obama.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2960,"On support for the Bridge to Nowhere.",,,,,,,,,,,,,,,,,,,,,,,,,,,
2961,"Drilling in ANWR would have minimal impact, covering only ""2,000 out of 20-million acres.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,"""As governor, I've stood up to ... the big oil companies.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2963,"Joe Biden ""voted against the first Gulf War. He opposed the surge. He wanted to partition Iraq.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2964,"Sarah Palin ""has had 12 years of elected office experience.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2965,"When Sarah Palin was in government, Barack Obama was a community organizer.",,,,,,,,,,,,,,,,,,,,,,,,,,,
2966,"When oil and gas prices sent state revenues up, Palin sent ""a large share of that revenue directly back to the people of Alaska.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2967,"McCain ""said no to higher fuel-efficiency standards for cars.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2968,"""John McCain has voted with George Bush 90 percent of the time.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,"""Today, we import triple the amount of oil than we had on the day Senator McCain took office.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,"Three years ago, John McCain said, ""Afghanistan — we don't read about it anymore in papers because it succeeded.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2971,"McCain voted 19 times against a minimum-wage increase.",,,,,,,,,,,,,,,,,,,,,,,,,,,
2972,"""There's only four senators senior to me ... there's still 44 older than me.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,"""Obama says Iran is a 'tiny' country, 'doesn't pose a serious threat.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,"""Barack Obama and Joe Biden oppose new drilling at home and oppose nuclear power.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,"McCain's energy plan is a ""single-answer proposition"" — new domestic oil drilling.",,,,,,,,,,,,,,,,,,,,,,,,,,,
2976,"McCain ""still thinks it's okay when women don't earn equal pay for equal work.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2977,"Biden is ""one of the least wealthy members of the U.S. Senate.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2978,"(McCain) says ""we can't have ... timelines to draw down our troops from Iraq.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2979,"""John McCain wants to privatize Social Security.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2980,"As a state senator in Illinois, Obama made sure women got equal pay for equal work.",,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,"""Less than four cents of every health care dollar is spent on prevention and public health.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,"McCain ""said he was 'stumped' when asked whether contraceptives help stop the spread of HIV.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,"The U.S. energy policy is to ""borrow money from China to buy oil from countries that don't like us.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2984,"While in the Illinois Senate, Barack Obama passed ""tax cuts for hard-working families.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2985,"""We spend more on health care than any other country, but we're ranked 47th in life expectancy and 43rd in child mortality.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,"""Whether in Illinois or Washington, Barack Obama has bridged partisanship to bring about significant reform.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2987,"""We spent $3-million of your money to study the DNA of bears.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2988,"While in the Illinois Senate, Barack Obama passed legislation moving people ""from welfare to jobs.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,"On whether he wants to be vice president.",,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,"The Bush administration's latest plans for troop withdrawal from Iraq by 2011 are ""more or less the same time frame I announced two years ago.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,"""Joe Biden brought Republicans and Democrats together to pass the 1994 crime bill, putting 100,000 cops on the streets and starting an eight-year drop in crime across the country.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,"""Joe Biden wrote the Violence Against Women Act ... the rate of domestic violence went down dramatically.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2993,"Says McCain once said that on ""the most important issues of our day, I've been totally in agreement and support of President Bush.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2994,"Obama wants to increase the size of government by 23 percent.",,,,,,,,,,,,,,,,,,,,,,,,,,,
2995,"Says McCain ""supported George Bush's policies 95 percent of the time.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,"John McCain has seven houses.",,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,"McCain, ""voted against renewable sources of energy, against biofuels, against solar power, against wind power.... """,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,"""I argued for years that we need to move from a 'Musharraf policy' to a 'Pakistan policy.' """,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,"""Sen. McCain was already turning his sights to Iraq just days after 9/11, and he became a leading supporter of an invasion and occupation of (Iraq).""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,"""The fact is that although we have had a president who is opposed to abortion over the last eight years, abortions have not gone down.''",,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,"Barack Obama ""openly supported (opposition leader) Raila Odinga during his visit to Africa in 2006.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,"Barack Obama has ""pledged to reduce the size of the military.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,"Barack Obama ""rejects everyone white, including his mother and his grandparents.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,"""It (Georgia) was one of the earliest Christian nations. The king of then-Georgia in the third century converted to Christianity.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,"Oil companies ""haven't touched"" 68 million acres where they already have rights to drill.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,"On torture.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,"On Obama, ""The press warns the 'Taxman Cometh.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,"Says Obama replaced the American flag on the tail of his plane with his campaign logo.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,"The musical Mamma Mia! has ""been selling out for years.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3010,"McCain's attacks on Obama are 'not true,' 'false,' 'baloney,' according to media outlets.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,"John McCain worries about nuclear waste in Arizona, but not in Nevada.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,"""John McCain's top foreign policy adviser lobbied for... the Republic of Georgia, and McCain has mirrored the position advocated by the government.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3013,"McCain is ""raising campaign cash with one of (Jack) Abramoff's closest business partners: scandal-plagued conservative activist Ralph Reed.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,"Obama ""promises more taxes on small business, seniors, your life savings, your family.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3015,"On a timetable to withdraw from Iraq.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,"Obama plans ""a tax increase for everyone earning more than $42,000 a year.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3017,"""First, he (Obama) opposed the surge. Then he confidently predicted that it would fail. Then he tried to prevent funding for the troops who carried out the surge.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3018,"""McCain opposed a requirement that the government buy American-made motorcycles. And he said all buy-American provisions were quote 'disgraceful.' """,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,"John McCain offers ""billions in tax breaks for oil and drug companies, but almost nothing for families like yours.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
3020,"Barack Obama promises higher taxes on ""the sale of your home.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3021,"""Obama voted to raise taxes on people making just $42,000.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3022,"Fully inflating tires is ""a step that every expert says would absolutely reduce our oil consumption by 3 to 4 percent.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,"John McCain refuses to support a new bipartisan energy bill ""because it would take away tax breaks from oil companies like Exxon Mobil.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,"""Big oil's filling John McCain's campaign with $2-million in contributions.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3025,"Spending increases, not tax cuts, are the major cause of the federal budget deficit.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3026,"On offshore drilling.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,"""We could save all the oil that they're talking about getting off drilling, if everybody was just inflating their tires and getting regular tune-ups.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3028,"On using the Strategic Petroleum Reserve.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3029,"John McCain will keep the estate tax at 0 percent, the same as it is now.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,"""Obama will charge a 28 percent tax on all home sales.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3031,"On offshore drilling.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3032,"Barack Obama wants to ""restore"" the estate tax that George W. Bush ""repealed.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3033,"On public financing of his campaign.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,"On the Bush tax cuts.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,"Obama said his proposed $1,000 emergency energy rebate ""will be enough to offset the increased cost of gas for a working family over the next 4 months.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,"""I have repeatedly said that many of the predatory loans that were made in the mortgage system did target African-American and Latino communities.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3037,"""John McCain intervened, which helped Airbus get that Pentagon contract.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3038,"""McCain got more money from Airbus' U.S. executives than any other politician.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3039,"Obama ""says he'll raise taxes on electricity.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,"""Wild Bill Hickok had his first duel in the town square here. And the family legend is that he is a distant cousin of mine.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,"""Sen. McCain would occupy Iraq indefinitely, against their wishes.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,"Barack Obama ""is more to the left of the announced Socialist in the United States Senate.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3043,"""He made time to go to the gym, but canceled a visit with wounded troops. Seems the Pentagon wouldn't allow him to bring cameras.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,"Obama ""shunned the opportunity to talk to soldiers to thank them for their service.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,"""I have little doubt that we've moved into recession at this point.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3046,"In the wake of hurricanes Katrina and Rita, offshore drilling ""did not cause any real difficulties.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3047,"Says Obama has flip-flopped on public campaign financing.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3048,"Says Obama flip-flopped on banning handguns.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3049,"Says Obama flip-flopped on withdrawing troops from Iraq.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,"""Sen. McCain's economic plan gives nearly $4-billion in tax breaks to the oil companies but doesn't provide any tax relief to more than 100-million middle-class families.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3051,"Obama ""voted against critical resources: no to individual body armor, no to helicopters, no to ammunition, no to aircraft.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,"""We now have a pro-American president in France, which shows if you live long enough, anything can happen in this world.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,"""For at least a year now, I have called for two additional brigades, perhaps three.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3054,"McCain has switched to Obama's position on more troops to Afghanistan.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3055,"Obama ""voted against funding our troops.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3056,"Obama ""hasn't been to Iraq in years.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,"""Who can you thank for rising prices at the pump? O-ba-ma! O-ba-ma!""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3058,"""Obama never held a single Senate hearing on Afghanistan.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3059,"""We've heard talk about curbing our use of fossil fuels in nearly every State of the Union address since the oil embargo of 1973.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,"Obama ""voted for and even sponsored amendments that were intended to kill the (immigration overhaul) legislation.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3061,"""I have a perfect voting record from organizations like the Veterans of Foreign Wars, the American Legion and all the other veterans service organizations.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,"""There are many health insurance plans that will cover Viagra but won't cover birth-control medication.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3063,"""McCain used to buck his party on immigration by fighting for comprehensive reform. . . . But when he was running for his party's nomination, he . . . said that he wouldn't even support his own legislation if it came up for a vote.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3064,"""Barack Obama said he would debate 'anywhere, anytime' but has rejected joint town hall meetings.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3065,"""I investigated Abramoff and people ended up in jail.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3066,"Obama worked with ""Sen. Dick Lugar, a Republican, to help lock down loose nuclear weapons.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,"Says Obama flip-flopped on warrantless wiretapping.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3068,"Barack Obama wants to ""unilaterally disarm our nation.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3069,"John McCain has given erratic and inconsistent answers on when troops should return from Iraq.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,"The U.S. government spends less on energy innovation ""than the pet food industry invests in its own products.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3071,"U.S. forces in Iraq and Afghanistan include a ""few thousand that are still green card holders who are not even citizens of this country.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
3072,"Barack Obama has ""reversed"" on his commitment ""to begin withdrawing American troops from Iraq immediately.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3073,"""McCain will give more tax breaks to big oil.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3074,"""If you have an investment for your child's education or own a mutual fund or a stock in a retirement plan, (Obama) is going to raise your taxes.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3075,"""Our National Guard, as we saw in the Midwest flooding, can't function as effectively as it could. I was talking to National Guard representatives. Fifteen of their 17 helicopters in this region were overseas during the flooding.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3076,"E-mail quotes Maureen Dowd column that Obama has received suspicious contributions from Saudi Arabia, Iran and China.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,"""Throughout his time in elected office, Barack Obama has taken multiple positions on banning handguns and the D.C. handgun ban.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3078,"""The Iranians continue – in the view of every objective observer – continue to pursue the acquisition of nuclear weapons.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3079,"Says Obama opposes lower gas taxes, nuclear power, new offshore drilling and doesn't have ""new solutions"" to the energy crisis.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3080,"John McCain has changed position on invading Iraq.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3081,"McCain tells of a fellow Vietnam POW who was beaten for fashioning an American flag that became an inspirational symbol to fellow POWs.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,"""The legislation ... that Senator McCain supports would provide the authority for the federal government to surveille American citizens in their own country without any suspicion whatsoever that they're engaging in discussions with terrorists or about criminal activity.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3083,"McCain ""hasn't held executive responsibility.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3084,"""I didn't say"" it doesn't really matter whether Gore or Bush is president.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,"Obama says his bill ""reduced welfare rolls nearly 80 percent.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,"""The most recent Associated Press poll has Nader-Gonzalez at 6 percent, without any national coverage, against McCain and Obama.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,"""He won't even support his colleague's ... motion to censure the Bush administration for systemic repeated illegal wiretaps.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,"Says Obama opposes offshore drilling and a gas tax holiday.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,"Says Obama opposes innovation, the electric car and ""clean, safe, nuclear energy.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,"""When he was asked a few years ago whether he could see himself lifting the cap on the payroll tax, (McCain) said, 'I could.' But today he's attacking me for holding the very same position.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,"""I've always said it's (offshore drilling) up to the states and I still say that.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,"""These steps (a middle-class tax cut, national health care plan, foreclosure prevention fund, Social Security fix and more) are all paid for.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,"John McCain ""opposed legislation to fund levees and flood control programs, which he considers pork.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,"Barack Obama ""extended health care for wounded troops who'd been neglected.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,"""You know, the approval rating of Congress is down to 13 percent.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,"Barack Obama ""passed laws moving people from welfare to work.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3097,"Barack Obama ""cut taxes for working families.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,"""More than half of all black children live in single-parent households, a number that has doubled — doubled — since we were children.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,"We're borrowing money from China and Saudi Arabia ""to finance this war"" in Iraq.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,"""I joined the Gang of 14, seven Republicans, seven Democrats, so that we wouldn't blow up the United States Senate. Sen. Obama had the opportunity to join that group. He chose not to.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,"We are ""borrowing Saudi money for Saudi oil"" with the result being ""dependency and debt.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,"""We must deal with the here and now and assure affordable fuel for America by increasing domestic production.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,"""George Bush, and a Republican Congress, have presided over a 55 percent increase in the size of domestic government spending in the last seven years.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3104,"Obama ""wants a windfall profits tax on oil to go along with the new taxes he also plans for coal and natural gas.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,"""Obama has maintained a friendship with a now convicted felon.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3106,"""John McCain stood up to the president and sounded the alarm on global warming ... five years ago.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3107,"""Did Obama know that Tony Rezko was saving him $300,000 on the purchase of his home?""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,"""McCain lobbied for (a) $10-million pork project honoring conservative justice.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3109,"""In just a few years in office, Sen. Obama has accumulated the most liberal voting record in the Senate.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,"John McCain opposed bankruptcy protections for families ""who were only in bankruptcy because of medical expenses they couldn't pay.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,"John McCain says he never supported the privatization of Social Security, even though video shows he did.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3112,"""I've supported every investigation (into Hurricane Katrina) and ways of finding out how – what caused the tragedy. I've met with people on the ground. I've met with the governor.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3113,"Sen. Obama wants to ""enact the single largest tax increase since the Second World War.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3114,"Obama's plan to raise the capital gains tax ""hurts the middle class.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3115,"From Obama's book: ""I found a solace in nursing a pervasive sense of grievance and animosity against my mother's race.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,"Obama said he would ""stand with the Muslims should the political winds shift in an ugly direction.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3117,"""The U.S. Navy has sailed ships around the world for 60 years with nuclear power plants on them and we've never had an accident.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3118,"""Casualties and deaths are at (their) lowest point since literally the beginning"" of the war.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3119,"When the United States invaded Iraq, Saddam Hussein wanted to acquire weapons of mass destruction, and ""he said so himself after his capture.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,"""Fidel Castro endorses Obama.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3121,"""Ronald Reagan met with Gorbachev; Kennedy met with Khruschev; and Nixon met with Mao — and these were folks who have done horrendous damage not only to their own countries but to other countries.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3122,"""Obama voted to support President Bush between 40 and 50 percent of the time over the past two years.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,"""John McCain decided to stand with George Bush 95 percent of the time (last year).""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3124,"""We are winning the popular vote.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3125,"John McCain ""has not led on nonproliferation issues when he had the chance in the Senate.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3126,"""We have drawn down to presurge levels. Basra, Mosul and now Sadr City are quiet and it's long and it's tough and there will be setbacks.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3127,"""I think we came down here (to Florida) one time ... but we weren't actively fundraising here.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,"Obama's wife wrote a paper in college that said America was a nation founded on ""crime and hatred"" and that whites in America are ""ineradicably racist.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3129,"Obama's wife said her goal in life was to put the black community ""first and foremost.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,"""Sen. Obama has been to Iraq once.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,"""I had an uncle ... who was part of the first American troops to go into Auschwitz and liberate the concentration camps.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,"It doesn't make sense ""historically"" to drop out because the 1968 race was still competitive when ""Bobby Kennedy was assassinated in June in California.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3133,"McCain ""hired some of the biggest lobbyists in Washington to run his campaign.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3134,"When McCain was questioned about hiring lobbyists to his campaign staff, ""his top lobbyist actually had the nerve to say, 'The American people won't care about this.' """,,,,,,,,,,,,,,,,,,,,,,,,,,,
3135,"""Ten years ago, John McCain offered a bill that said he would ban a candidate from paying registered lobbyists.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3136,"""Privatizing Social Security was a bad idea when George W. Bush proposed it. It's a bad idea today. Sen. McCain's campaign went even further ... suggesting ... to cut cost-of-living adjustments or to raise the retirement age.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,"John McCain, ""one of the richest people in a Senate filled with millionaires,"" says the solution to the housing crisis is for people to get a ""second job"" and ""skip their vacations.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,"""Sen. Obama has declared, and repeatedly reaffirmed his intention to meet the president of Iran without any preconditions.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3139,"Iran ""might not be a superpower, but the threat the government of Iran poses is anything but 'tiny,'"" as Obama says.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,"A gas tax holiday is a gimmick that ""every economist says will just go into the pockets of the oil companies.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3141,"John McCain ""is one of the few senators of either party who oppose this bill (to expand education aid for veterans) because he thinks it's too generous.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3142,"McCain ""voted against a bill to ban waterboarding, and then applauded President Bush for vetoing that ban.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,"""NATO hasn't provided enough troops (in Afghanistan) because they are still angry about us going into Iraq.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
